start;end;downloads;package
2022-04-01;2022-04-30;282;rGroovy
2022-05-01;2022-05-31;310;rGroovy
2022-06-01;2022-06-30;242;rGroovy
2022-07-01;2022-07-31;302;rGroovy
2022-08-01;2022-08-31;233;rGroovy
2022-09-01;2022-09-30;230;rGroovy
2022-10-01;2022-10-31;253;rGroovy
2022-11-01;2022-11-30;217;rGroovy
2022-12-01;2022-12-31;134;rGroovy
2023-01-01;2023-01-31;143;rGroovy
2023-02-01;2023-02-28;162;rGroovy
2023-03-01;2023-03-31;200;rGroovy
2023-04-01;2023-04-30;188;rGroovy
2023-05-01;2023-05-31;206;rGroovy
2023-06-01;2023-06-30;159;rGroovy
2023-07-01;2023-07-31;132;rGroovy
2023-08-01;2023-08-31;135;rGroovy
2023-09-01;2023-09-30;132;rGroovy
2023-10-01;2023-10-31;112;rGroovy
2023-11-01;2023-11-30;203;rGroovy
2023-12-01;2023-12-31;134;rGroovy
2024-01-01;2024-01-31;360;rGroovy
2024-02-01;2024-02-29;100;rGroovy
2024-03-01;2024-03-31;153;rGroovy
2024-04-01;2024-04-30;156;rGroovy
2024-05-01;2024-05-31;145;rGroovy
2024-06-01;2024-06-26;90;rGroovy
2014-01-01;2014-01-31;319;RH2
2014-02-01;2014-02-28;254;RH2
2014-03-01;2014-03-31;331;RH2
2014-04-01;2014-04-30;556;RH2
2014-05-01;2014-05-31;454;RH2
2014-06-01;2014-06-30;499;RH2
2014-07-01;2014-07-31;596;RH2
2014-08-01;2014-08-31;649;RH2
2014-09-01;2014-09-30;669;RH2
2014-10-01;2014-10-31;668;RH2
2014-11-01;2014-11-30;640;RH2
2014-12-01;2014-12-31;541;RH2
2015-01-01;2015-01-31;697;RH2
2015-02-01;2015-02-28;602;RH2
2015-03-01;2015-03-31;775;RH2
2015-04-01;2015-04-30;769;RH2
2015-05-01;2015-05-31;638;RH2
2015-06-01;2015-06-30;691;RH2
2015-07-01;2015-07-31;626;RH2
2015-08-01;2015-08-31;740;RH2
2015-09-01;2015-09-30;792;RH2
2015-10-01;2015-10-31;944;RH2
2015-11-01;2015-11-30;1033;RH2
2015-12-01;2015-12-31;818;RH2
2016-01-01;2016-01-31;874;RH2
2016-02-01;2016-02-29;884;RH2
2016-03-01;2016-03-31;616;RH2
2016-04-01;2016-04-30;605;RH2
2016-05-01;2016-05-31;1715;RH2
2016-06-01;2016-06-30;2316;RH2
2016-07-01;2016-07-31;1964;RH2
2016-08-01;2016-08-31;1904;RH2
2016-09-01;2016-09-30;2414;RH2
2016-10-01;2016-10-31;2204;RH2
2016-11-01;2016-11-30;2101;RH2
2016-12-01;2016-12-31;1727;RH2
2017-01-01;2017-01-31;1909;RH2
2017-02-01;2017-02-28;1846;RH2
2017-03-01;2017-03-31;2555;RH2
2017-04-01;2017-04-30;3348;RH2
2017-05-01;2017-05-31;3428;RH2
2017-06-01;2017-06-30;3689;RH2
2017-07-01;2017-07-31;3535;RH2
2017-08-01;2017-08-31;2235;RH2
2017-09-01;2017-09-30;1960;RH2
2017-10-01;2017-10-31;2113;RH2
2017-11-01;2017-11-30;2060;RH2
2017-12-01;2017-12-31;1830;RH2
2018-01-01;2018-01-31;2527;RH2
2018-02-01;2018-02-28;1921;RH2
2018-03-01;2018-03-31;1952;RH2
2018-04-01;2018-04-30;1271;RH2
2018-05-01;2018-05-31;1331;RH2
2018-06-01;2018-06-30;1291;RH2
2018-07-01;2018-07-31;1093;RH2
2018-08-01;2018-08-31;1370;RH2
2018-09-01;2018-09-30;1768;RH2
2018-10-01;2018-10-31;1786;RH2
2018-11-01;2018-11-30;1817;RH2
2018-12-01;2018-12-31;1595;RH2
2019-01-01;2019-01-31;1827;RH2
2019-02-01;2019-02-28;1265;RH2
2019-03-01;2019-03-31;1769;RH2
2019-04-01;2019-04-30;1779;RH2
2019-05-01;2019-05-31;2692;RH2
2019-06-01;2019-06-30;2158;RH2
2019-07-01;2019-07-31;3363;RH2
2019-08-01;2019-08-31;2753;RH2
2019-09-01;2019-09-30;2687;RH2
2019-10-01;2019-10-31;2770;RH2
2019-11-01;2019-11-30;1977;RH2
2019-12-01;2019-12-31;2106;RH2
2020-01-01;2020-01-31;2720;RH2
2020-02-01;2020-02-29;2339;RH2
2020-03-01;2020-03-31;2362;RH2
2020-04-01;2020-04-30;2662;RH2
2020-05-01;2020-05-31;2571;RH2
2020-06-01;2020-06-30;2510;RH2
2020-07-01;2020-07-31;2536;RH2
2020-08-01;2020-08-31;2287;RH2
2020-09-01;2020-09-30;3532;RH2
2020-10-01;2020-10-31;3037;RH2
2020-11-01;2020-11-30;3053;RH2
2020-12-01;2020-12-31;2991;RH2
2021-01-01;2021-01-31;3218;RH2
2021-02-01;2021-02-28;2342;RH2
2021-03-01;2021-03-31;3086;RH2
2021-04-01;2021-04-30;3808;RH2
2021-05-01;2021-05-31;3377;RH2
2021-06-01;2021-06-30;2635;RH2
2021-07-01;2021-07-31;2687;RH2
2021-08-01;2021-08-31;2386;RH2
2021-09-01;2021-09-30;2353;RH2
2021-10-01;2021-10-31;2676;RH2
2021-11-01;2021-11-30;2617;RH2
2021-12-01;2021-12-31;1891;RH2
2022-01-01;2022-01-31;2106;RH2
2022-02-01;2022-02-28;1979;RH2
2022-03-01;2022-03-31;8471;RH2
2022-04-01;2022-04-30;11752;RH2
2022-05-01;2022-05-31;23563;RH2
2022-06-01;2022-06-30;24064;RH2
2022-07-01;2022-07-31;24503;RH2
2022-08-01;2022-08-31;24885;RH2
2022-09-01;2022-09-30;11979;RH2
2022-10-01;2022-10-31;8648;RH2
2022-11-01;2022-11-30;8550;RH2
2022-12-01;2022-12-31;8905;RH2
2023-01-01;2023-01-31;7954;RH2
2023-02-01;2023-02-28;7909;RH2
2023-03-01;2023-03-31;9495;RH2
2023-04-01;2023-04-30;9175;RH2
2023-05-01;2023-05-31;4303;RH2
2023-06-01;2023-06-30;1103;RH2
2023-07-01;2023-07-31;1466;RH2
2023-08-01;2023-08-31;1230;RH2
2023-09-01;2023-09-30;964;RH2
2023-10-01;2023-10-31;973;RH2
2023-11-01;2023-11-30;1016;RH2
2023-12-01;2023-12-31;925;RH2
2024-01-01;2024-01-31;4444;RH2
2024-02-01;2024-02-29;1093;RH2
2024-03-01;2024-03-31;3520;RH2
2024-04-01;2024-04-30;2430;RH2
2024-05-01;2024-05-31;1237;RH2
2024-06-01;2024-06-26;839;RH2
2014-01-01;2014-01-31;1768;RJDBC
2014-02-01;2014-02-28;1566;RJDBC
2014-03-01;2014-03-31;2141;RJDBC
2014-04-01;2014-04-30;2080;RJDBC
2014-05-01;2014-05-31;1935;RJDBC
2014-06-01;2014-06-30;27902;RJDBC
2014-07-01;2014-07-31;22179;RJDBC
2014-08-01;2014-08-31;14817;RJDBC
2014-09-01;2014-09-30;8499;RJDBC
2014-10-01;2014-10-31;4061;RJDBC
2014-11-01;2014-11-30;5423;RJDBC
2014-12-01;2014-12-31;7885;RJDBC
2015-01-01;2015-01-31;7077;RJDBC
2015-02-01;2015-02-28;6421;RJDBC
2015-03-01;2015-03-31;4849;RJDBC
2015-04-01;2015-04-30;3999;RJDBC
2015-05-01;2015-05-31;9106;RJDBC
2015-06-01;2015-06-30;33642;RJDBC
2015-07-01;2015-07-31;41560;RJDBC
2015-08-01;2015-08-31;25212;RJDBC
2015-09-01;2015-09-30;24588;RJDBC
2015-10-01;2015-10-31;22088;RJDBC
2015-11-01;2015-11-30;30356;RJDBC
2015-12-01;2015-12-31;27876;RJDBC
2016-01-01;2016-01-31;26969;RJDBC
2016-02-01;2016-02-29;20599;RJDBC
2016-03-01;2016-03-31;15076;RJDBC
2016-04-01;2016-04-30;10742;RJDBC
2016-05-01;2016-05-31;12187;RJDBC
2016-06-01;2016-06-30;11574;RJDBC
2016-07-01;2016-07-31;12641;RJDBC
2016-08-01;2016-08-31;12887;RJDBC
2016-09-01;2016-09-30;13064;RJDBC
2016-10-01;2016-10-31;13937;RJDBC
2016-11-01;2016-11-30;17029;RJDBC
2016-12-01;2016-12-31;11730;RJDBC
2017-01-01;2017-01-31;12564;RJDBC
2017-02-01;2017-02-28;14226;RJDBC
2017-03-01;2017-03-31;15319;RJDBC
2017-04-01;2017-04-30;11219;RJDBC
2017-05-01;2017-05-31;12078;RJDBC
2017-06-01;2017-06-30;14773;RJDBC
2017-07-01;2017-07-31;10727;RJDBC
2017-08-01;2017-08-31;12001;RJDBC
2017-09-01;2017-09-30;16309;RJDBC
2017-10-01;2017-10-31;17204;RJDBC
2017-11-01;2017-11-30;18069;RJDBC
2017-12-01;2017-12-31;14987;RJDBC
2018-01-01;2018-01-31;19520;RJDBC
2018-02-01;2018-02-28;19999;RJDBC
2018-03-01;2018-03-31;20541;RJDBC
2018-04-01;2018-04-30;19193;RJDBC
2018-05-01;2018-05-31;19587;RJDBC
2018-06-01;2018-06-30;18311;RJDBC
2018-07-01;2018-07-31;21544;RJDBC
2018-08-01;2018-08-31;18982;RJDBC
2018-09-01;2018-09-30;15780;RJDBC
2018-10-01;2018-10-31;15376;RJDBC
2018-11-01;2018-11-30;16296;RJDBC
2018-12-01;2018-12-31;12106;RJDBC
2019-01-01;2019-01-31;16844;RJDBC
2019-02-01;2019-02-28;17800;RJDBC
2019-03-01;2019-03-31;18063;RJDBC
2019-04-01;2019-04-30;24686;RJDBC
2019-05-01;2019-05-31;30909;RJDBC
2019-06-01;2019-06-30;18509;RJDBC
2019-07-01;2019-07-31;23322;RJDBC
2019-08-01;2019-08-31;21337;RJDBC
2019-09-01;2019-09-30;23016;RJDBC
2019-10-01;2019-10-31;42026;RJDBC
2019-11-01;2019-11-30;40229;RJDBC
2019-12-01;2019-12-31;55329;RJDBC
2020-01-01;2020-01-31;61476;RJDBC
2020-02-01;2020-02-29;43948;RJDBC
2020-03-01;2020-03-31;26752;RJDBC
2020-04-01;2020-04-30;22035;RJDBC
2020-05-01;2020-05-31;21318;RJDBC
2020-06-01;2020-06-30;24483;RJDBC
2020-07-01;2020-07-31;24279;RJDBC
2020-08-01;2020-08-31;23251;RJDBC
2020-09-01;2020-09-30;28312;RJDBC
2020-10-01;2020-10-31;28489;RJDBC
2020-11-01;2020-11-30;24405;RJDBC
2020-12-01;2020-12-31;36676;RJDBC
2021-01-01;2021-01-31;28868;RJDBC
2021-02-01;2021-02-28;28901;RJDBC
2021-03-01;2021-03-31;37554;RJDBC
2021-04-01;2021-04-30;34467;RJDBC
2021-05-01;2021-05-31;36467;RJDBC
2021-06-01;2021-06-30;32921;RJDBC
2021-07-01;2021-07-31;32746;RJDBC
2021-08-01;2021-08-31;34839;RJDBC
2021-09-01;2021-09-30;35340;RJDBC
2021-10-01;2021-10-31;37854;RJDBC
2021-11-01;2021-11-30;37041;RJDBC
2021-12-01;2021-12-31;32463;RJDBC
2022-01-01;2022-01-31;27596;RJDBC
2022-02-01;2022-02-28;26738;RJDBC
2022-03-01;2022-03-31;47650;RJDBC
2022-04-01;2022-04-30;95354;RJDBC
2022-05-01;2022-05-31;137818;RJDBC
2022-06-01;2022-06-30;118895;RJDBC
2022-07-01;2022-07-31;78763;RJDBC
2022-08-01;2022-08-31;79535;RJDBC
2022-09-01;2022-09-30;48980;RJDBC
2022-10-01;2022-10-31;42283;RJDBC
2022-11-01;2022-11-30;37363;RJDBC
2022-12-01;2022-12-31;36630;RJDBC
2023-01-01;2023-01-31;43347;RJDBC
2023-02-01;2023-02-28;28560;RJDBC
2023-03-01;2023-03-31;31608;RJDBC
2023-04-01;2023-04-30;29819;RJDBC
2023-05-01;2023-05-31;28750;RJDBC
2023-06-01;2023-06-30;29147;RJDBC
2023-07-01;2023-07-31;22601;RJDBC
2023-08-01;2023-08-31;19560;RJDBC
2023-09-01;2023-09-30;19395;RJDBC
2023-10-01;2023-10-31;20014;RJDBC
2023-11-01;2023-11-30;19268;RJDBC
2023-12-01;2023-12-31;20184;RJDBC
2024-01-01;2024-01-31;39039;RJDBC
2024-02-01;2024-02-29;35203;RJDBC
2024-03-01;2024-03-31;27342;RJDBC
2024-04-01;2024-04-30;27856;RJDBC
2024-05-01;2024-05-31;32170;RJDBC
2024-06-01;2024-06-26;25064;RJDBC
2019-03-01;2019-03-31;408;RJDemetra
2019-04-01;2019-04-30;644;RJDemetra
2019-05-01;2019-05-31;585;RJDemetra
2019-06-01;2019-06-30;503;RJDemetra
2019-07-01;2019-07-31;674;RJDemetra
2019-08-01;2019-08-31;484;RJDemetra
2019-09-01;2019-09-30;491;RJDemetra
2019-10-01;2019-10-31;455;RJDemetra
2019-11-01;2019-11-30;431;RJDemetra
2019-12-01;2019-12-31;516;RJDemetra
2020-01-01;2020-01-31;1110;RJDemetra
2020-02-01;2020-02-29;804;RJDemetra
2020-03-01;2020-03-31;1113;RJDemetra
2020-04-01;2020-04-30;836;RJDemetra
2020-05-01;2020-05-31;941;RJDemetra
2020-06-01;2020-06-30;822;RJDemetra
2020-07-01;2020-07-31;657;RJDemetra
2020-08-01;2020-08-31;1174;RJDemetra
2020-09-01;2020-09-30;1055;RJDemetra
2020-10-01;2020-10-31;832;RJDemetra
2020-11-01;2020-11-30;858;RJDemetra
2020-12-01;2020-12-31;890;RJDemetra
2021-01-01;2021-01-31;760;RJDemetra
2021-02-01;2021-02-28;911;RJDemetra
2021-03-01;2021-03-31;881;RJDemetra
2021-04-01;2021-04-30;785;RJDemetra
2021-05-01;2021-05-31;824;RJDemetra
2021-06-01;2021-06-30;1567;RJDemetra
2021-07-01;2021-07-31;1032;RJDemetra
2021-08-01;2021-08-31;921;RJDemetra
2021-09-01;2021-09-30;1033;RJDemetra
2021-10-01;2021-10-31;1108;RJDemetra
2021-11-01;2021-11-30;1887;RJDemetra
2021-12-01;2021-12-31;947;RJDemetra
2022-01-01;2022-01-31;935;RJDemetra
2022-02-01;2022-02-28;868;RJDemetra
2022-03-01;2022-03-31;1286;RJDemetra
2022-04-01;2022-04-30;902;RJDemetra
2022-05-01;2022-05-31;857;RJDemetra
2022-06-01;2022-06-30;1043;RJDemetra
2022-07-01;2022-07-31;830;RJDemetra
2022-08-01;2022-08-31;789;RJDemetra
2022-09-01;2022-09-30;750;RJDemetra
2022-10-01;2022-10-31;626;RJDemetra
2022-11-01;2022-11-30;1096;RJDemetra
2022-12-01;2022-12-31;612;RJDemetra
2023-01-01;2023-01-31;797;RJDemetra
2023-02-01;2023-02-28;867;RJDemetra
2023-03-01;2023-03-31;865;RJDemetra
2023-04-01;2023-04-30;978;RJDemetra
2023-05-01;2023-05-31;1384;RJDemetra
2023-06-01;2023-06-30;1471;RJDemetra
2023-07-01;2023-07-31;960;RJDemetra
2023-08-01;2023-08-31;827;RJDemetra
2023-09-01;2023-09-30;732;RJDemetra
2023-10-01;2023-10-31;1220;RJDemetra
2023-11-01;2023-11-30;935;RJDemetra
2023-12-01;2023-12-31;711;RJDemetra
2024-01-01;2024-01-31;1032;RJDemetra
2024-02-01;2024-02-29;1069;RJDemetra
2024-03-01;2024-03-31;1289;RJDemetra
2024-04-01;2024-04-30;1009;RJDemetra
2024-05-01;2024-05-31;1079;RJDemetra
2024-06-01;2024-06-26;795;RJDemetra
2024-05-01;2024-05-31;155;rjdworkspace
2024-06-01;2024-06-26;96;rjdworkspace
2014-09-01;2014-09-30;45;RJSDMX
2014-10-01;2014-10-31;249;RJSDMX
2014-11-01;2014-11-30;342;RJSDMX
2014-12-01;2014-12-31;242;RJSDMX
2015-01-01;2015-01-31;359;RJSDMX
2015-02-01;2015-02-28;324;RJSDMX
2015-03-01;2015-03-31;396;RJSDMX
2015-04-01;2015-04-30;444;RJSDMX
2015-05-01;2015-05-31;298;RJSDMX
2015-06-01;2015-06-30;308;RJSDMX
2015-07-01;2015-07-31;341;RJSDMX
2015-08-01;2015-08-31;343;RJSDMX
2015-09-01;2015-09-30;312;RJSDMX
2015-10-01;2015-10-31;350;RJSDMX
2015-11-01;2015-11-30;350;RJSDMX
2015-12-01;2015-12-31;394;RJSDMX
2016-01-01;2016-01-31;412;RJSDMX
2016-02-01;2016-02-29;298;RJSDMX
2016-03-01;2016-03-31;226;RJSDMX
2016-04-01;2016-04-30;446;RJSDMX
2016-05-01;2016-05-31;275;RJSDMX
2016-06-01;2016-06-30;261;RJSDMX
2016-07-01;2016-07-31;237;RJSDMX
2016-08-01;2016-08-31;212;RJSDMX
2016-09-01;2016-09-30;153;RJSDMX
2016-10-01;2016-10-31;234;RJSDMX
2016-11-01;2016-11-30;305;RJSDMX
2016-12-01;2016-12-31;240;RJSDMX
2017-01-01;2017-01-31;192;RJSDMX
2017-02-01;2017-02-28;168;RJSDMX
2017-03-01;2017-03-31;329;RJSDMX
2017-04-01;2017-04-30;380;RJSDMX
2017-05-01;2017-05-31;244;RJSDMX
2017-06-01;2017-06-30;214;RJSDMX
2017-07-01;2017-07-31;273;RJSDMX
2017-08-01;2017-08-31;200;RJSDMX
2017-09-01;2017-09-30;214;RJSDMX
2017-10-01;2017-10-31;250;RJSDMX
2017-11-01;2017-11-30;198;RJSDMX
2017-12-01;2017-12-31;124;RJSDMX
2018-01-01;2018-01-31;162;RJSDMX
2018-02-01;2018-02-28;347;RJSDMX
2018-03-01;2018-03-31;254;RJSDMX
2018-04-01;2018-04-30;292;RJSDMX
2018-05-01;2018-05-31;1011;RJSDMX
2018-06-01;2018-06-30;269;RJSDMX
2018-07-01;2018-07-31;263;RJSDMX
2018-08-01;2018-08-31;252;RJSDMX
2018-09-01;2018-09-30;524;RJSDMX
2018-10-01;2018-10-31;426;RJSDMX
2018-11-01;2018-11-30;383;RJSDMX
2018-12-01;2018-12-31;301;RJSDMX
2019-01-01;2019-01-31;438;RJSDMX
2019-02-01;2019-02-28;380;RJSDMX
2019-03-01;2019-03-31;485;RJSDMX
2019-04-01;2019-04-30;562;RJSDMX
2019-05-01;2019-05-31;824;RJSDMX
2019-06-01;2019-06-30;337;RJSDMX
2019-07-01;2019-07-31;621;RJSDMX
2019-08-01;2019-08-31;422;RJSDMX
2019-09-01;2019-09-30;689;RJSDMX
2019-10-01;2019-10-31;576;RJSDMX
2019-11-01;2019-11-30;521;RJSDMX
2019-12-01;2019-12-31;717;RJSDMX
2020-01-01;2020-01-31;946;RJSDMX
2020-02-01;2020-02-29;737;RJSDMX
2020-03-01;2020-03-31;999;RJSDMX
2020-04-01;2020-04-30;790;RJSDMX
2020-05-01;2020-05-31;821;RJSDMX
2020-06-01;2020-06-30;712;RJSDMX
2020-07-01;2020-07-31;680;RJSDMX
2020-08-01;2020-08-31;762;RJSDMX
2020-09-01;2020-09-30;860;RJSDMX
2020-10-01;2020-10-31;720;RJSDMX
2020-11-01;2020-11-30;784;RJSDMX
2020-12-01;2020-12-31;742;RJSDMX
2021-01-01;2021-01-31;583;RJSDMX
2021-02-01;2021-02-28;703;RJSDMX
2021-03-01;2021-03-31;648;RJSDMX
2021-04-01;2021-04-30;492;RJSDMX
2021-05-01;2021-05-31;598;RJSDMX
2021-06-01;2021-06-30;560;RJSDMX
2021-07-01;2021-07-31;504;RJSDMX
2021-08-01;2021-08-31;640;RJSDMX
2021-09-01;2021-09-30;538;RJSDMX
2021-10-01;2021-10-31;592;RJSDMX
2021-11-01;2021-11-30;784;RJSDMX
2021-12-01;2021-12-31;460;RJSDMX
2022-01-01;2022-01-31;300;RJSDMX
2022-02-01;2022-02-28;391;RJSDMX
2022-03-01;2022-03-31;534;RJSDMX
2022-04-01;2022-04-30;462;RJSDMX
2022-05-01;2022-05-31;455;RJSDMX
2022-06-01;2022-06-30;673;RJSDMX
2022-07-01;2022-07-31;585;RJSDMX
2022-08-01;2022-08-31;451;RJSDMX
2022-09-01;2022-09-30;370;RJSDMX
2022-10-01;2022-10-31;359;RJSDMX
2022-11-01;2022-11-30;380;RJSDMX
2022-12-01;2022-12-31;253;RJSDMX
2023-01-01;2023-01-31;264;RJSDMX
2023-02-01;2023-02-28;505;RJSDMX
2023-03-01;2023-03-31;529;RJSDMX
2023-04-01;2023-04-30;424;RJSDMX
2023-05-01;2023-05-31;412;RJSDMX
2023-06-01;2023-06-30;305;RJSDMX
2023-07-01;2023-07-31;300;RJSDMX
2023-08-01;2023-08-31;431;RJSDMX
2023-09-01;2023-09-30;295;RJSDMX
2023-10-01;2023-10-31;285;RJSDMX
2023-11-01;2023-11-30;496;RJSDMX
2023-12-01;2023-12-31;301;RJSDMX
2024-01-01;2024-01-31;572;RJSDMX
2024-02-01;2024-02-29;336;RJSDMX
2024-03-01;2024-03-31;456;RJSDMX
2024-04-01;2024-04-30;331;RJSDMX
2024-05-01;2024-05-31;540;RJSDMX
2024-06-01;2024-06-26;402;RJSDMX
2015-04-01;2015-04-30;202;rkafkajars
2015-05-01;2015-05-31;200;rkafkajars
2015-06-01;2015-06-30;217;rkafkajars
2015-07-01;2015-07-31;165;rkafkajars
2015-08-01;2015-08-31;202;rkafkajars
2015-09-01;2015-09-30;233;rkafkajars
2015-10-01;2015-10-31;269;rkafkajars
2015-11-01;2015-11-30;244;rkafkajars
2015-12-01;2015-12-31;203;rkafkajars
2016-01-01;2016-01-31;261;rkafkajars
2016-02-01;2016-02-29;210;rkafkajars
2016-03-01;2016-03-31;183;rkafkajars
2016-04-01;2016-04-30;169;rkafkajars
2016-05-01;2016-05-31;147;rkafkajars
2016-06-01;2016-06-30;140;rkafkajars
2016-07-01;2016-07-31;203;rkafkajars
2016-08-01;2016-08-31;138;rkafkajars
2016-09-01;2016-09-30;113;rkafkajars
2016-10-01;2016-10-31;161;rkafkajars
2016-11-01;2016-11-30;179;rkafkajars
2016-12-01;2016-12-31;175;rkafkajars
2017-01-01;2017-01-31;183;rkafkajars
2017-02-01;2017-02-28;183;rkafkajars
2017-03-01;2017-03-31;177;rkafkajars
2017-04-01;2017-04-30;282;rkafkajars
2017-05-01;2017-05-31;174;rkafkajars
2017-06-01;2017-06-30;345;rkafkajars
2017-07-01;2017-07-31;266;rkafkajars
2017-08-01;2017-08-31;201;rkafkajars
2017-09-01;2017-09-30;375;rkafkajars
2017-10-01;2017-10-31;259;rkafkajars
2017-11-01;2017-11-30;240;rkafkajars
2017-12-01;2017-12-31;153;rkafkajars
2018-01-01;2018-01-31;192;rkafkajars
2018-02-01;2018-02-28;185;rkafkajars
2018-03-01;2018-03-31;151;rkafkajars
2018-04-01;2018-04-30;248;rkafkajars
2018-05-01;2018-05-31;209;rkafkajars
2018-06-01;2018-06-30;130;rkafkajars
2018-07-01;2018-07-31;187;rkafkajars
2018-08-01;2018-08-31;159;rkafkajars
2018-09-01;2018-09-30;335;rkafkajars
2018-10-01;2018-10-31;372;rkafkajars
2018-11-01;2018-11-30;304;rkafkajars
2018-12-01;2018-12-31;268;rkafkajars
2019-01-01;2019-01-31;347;rkafkajars
2019-02-01;2019-02-28;297;rkafkajars
2019-03-01;2019-03-31;412;rkafkajars
2019-04-01;2019-04-30;404;rkafkajars
2019-05-01;2019-05-31;679;rkafkajars
2019-06-01;2019-06-30;364;rkafkajars
2019-07-01;2019-07-31;530;rkafkajars
2019-08-01;2019-08-31;406;rkafkajars
2019-09-01;2019-09-30;335;rkafkajars
2019-10-01;2019-10-31;238;rkafkajars
2019-11-01;2019-11-30;333;rkafkajars
2019-12-01;2019-12-31;529;rkafkajars
2020-01-01;2020-01-31;1014;rkafkajars
2020-02-01;2020-02-29;496;rkafkajars
2020-03-01;2020-03-31;522;rkafkajars
2020-04-01;2020-04-30;542;rkafkajars
2020-05-01;2020-05-31;696;rkafkajars
2020-06-01;2020-06-30;591;rkafkajars
2020-07-01;2020-07-31;486;rkafkajars
2020-08-01;2020-08-31;567;rkafkajars
2020-09-01;2020-09-30;652;rkafkajars
2020-10-01;2020-10-31;519;rkafkajars
2020-11-01;2020-11-30;485;rkafkajars
2020-12-01;2020-12-31;558;rkafkajars
2021-01-01;2021-01-31;414;rkafkajars
2021-02-01;2021-02-28;532;rkafkajars
2021-03-01;2021-03-31;453;rkafkajars
2021-04-01;2021-04-30;428;rkafkajars
2021-05-01;2021-05-31;456;rkafkajars
2021-06-01;2021-06-30;405;rkafkajars
2021-07-01;2021-07-31;453;rkafkajars
2021-08-01;2021-08-31;674;rkafkajars
2021-09-01;2021-09-30;620;rkafkajars
2021-10-01;2021-10-31;624;rkafkajars
2021-11-01;2021-11-30;704;rkafkajars
2021-12-01;2021-12-31;689;rkafkajars
2022-01-01;2022-01-31;421;rkafkajars
2022-02-01;2022-02-28;446;rkafkajars
2022-03-01;2022-03-31;834;rkafkajars
2022-04-01;2022-04-30;418;rkafkajars
2022-05-01;2022-05-31;1957;rkafkajars
2022-06-01;2022-06-30;2841;rkafkajars
2022-07-01;2022-07-31;401;rkafkajars
2022-08-01;2022-08-31;327;rkafkajars
2022-09-01;2022-09-30;329;rkafkajars
2022-10-01;2022-10-31;342;rkafkajars
2022-11-01;2022-11-30;301;rkafkajars
2022-12-01;2022-12-31;183;rkafkajars
2023-01-01;2023-01-31;183;rkafkajars
2023-02-01;2023-02-28;217;rkafkajars
2023-03-01;2023-03-31;289;rkafkajars
2023-04-01;2023-04-30;250;rkafkajars
2023-05-01;2023-05-31;241;rkafkajars
2023-06-01;2023-06-30;209;rkafkajars
2023-07-01;2023-07-31;166;rkafkajars
2023-08-01;2023-08-31;181;rkafkajars
2023-09-01;2023-09-30;161;rkafkajars
2023-10-01;2023-10-31;164;rkafkajars
2023-11-01;2023-11-30;227;rkafkajars
2023-12-01;2023-12-31;172;rkafkajars
2024-01-01;2024-01-31;415;rkafkajars
2024-02-01;2024-02-29;140;rkafkajars
2024-03-01;2024-03-31;176;rkafkajars
2024-04-01;2024-04-30;184;rkafkajars
2024-05-01;2024-05-31;187;rkafkajars
2024-06-01;2024-06-26;122;rkafkajars
2014-01-01;2014-01-31;238;RKEA
2014-02-01;2014-02-28;262;RKEA
2014-03-01;2014-03-31;308;RKEA
2014-04-01;2014-04-30;317;RKEA
2014-05-01;2014-05-31;227;RKEA
2014-06-01;2014-06-30;369;RKEA
2014-07-01;2014-07-31;321;RKEA
2014-08-01;2014-08-31;470;RKEA
2014-09-01;2014-09-30;341;RKEA
2014-10-01;2014-10-31;390;RKEA
2014-11-01;2014-11-30;411;RKEA
2014-12-01;2014-12-31;323;RKEA
2015-01-01;2015-01-31;460;RKEA
2015-02-01;2015-02-28;446;RKEA
2015-03-01;2015-03-31;642;RKEA
2015-04-01;2015-04-30;735;RKEA
2015-05-01;2015-05-31;463;RKEA
2015-06-01;2015-06-30;440;RKEA
2015-07-01;2015-07-31;369;RKEA
2015-08-01;2015-08-31;433;RKEA
2015-09-01;2015-09-30;379;RKEA
2015-10-01;2015-10-31;431;RKEA
2015-11-01;2015-11-30;361;RKEA
2015-12-01;2015-12-31;340;RKEA
2016-01-01;2016-01-31;385;RKEA
2016-02-01;2016-02-29;380;RKEA
2016-03-01;2016-03-31;314;RKEA
2016-04-01;2016-04-30;315;RKEA
2016-05-01;2016-05-31;291;RKEA
2016-06-01;2016-06-30;236;RKEA
2016-07-01;2016-07-31;303;RKEA
2016-08-01;2016-08-31;261;RKEA
2016-09-01;2016-09-30;232;RKEA
2016-10-01;2016-10-31;258;RKEA
2016-11-01;2016-11-30;330;RKEA
2016-12-01;2016-12-31;274;RKEA
2017-01-01;2017-01-31;269;RKEA
2017-02-01;2017-02-28;203;RKEA
2017-03-01;2017-03-31;290;RKEA
2017-04-01;2017-04-30;434;RKEA
2017-05-01;2017-05-31;270;RKEA
2017-06-01;2017-06-30;233;RKEA
2017-07-01;2017-07-31;315;RKEA
2017-08-01;2017-08-31;252;RKEA
2017-09-01;2017-09-30;261;RKEA
2017-10-01;2017-10-31;269;RKEA
2017-11-01;2017-11-30;243;RKEA
2017-12-01;2017-12-31;181;RKEA
2018-01-01;2018-01-31;233;RKEA
2018-02-01;2018-02-28;257;RKEA
2018-03-01;2018-03-31;256;RKEA
